2812701021;=;=
2812701022;=;=
2812701023;=;=
2812701024;=;=
2812701025;=;=
2812701026;=;=
2812701027;=;=
2812701028;=;=
2812701029;=;=
2812701030;=;=
2812701031;=;=
2812701032;=;=
2812701033;=;=
2812701034;=;=
2812701035;=;=
2812701036;=;=
2812701037;=;=
2812701038;=;=
2812701039;=;=
2812701040;=;=
2812701041;=;=
2812701042;=;=
2812701043;=;=
2812701044;=;=
2812701045;=;=
2812701046;=;=
2812701047;=;=
2812701048;=;=
2812701049;=;=
2812801001;++;+
2812901001;=;=
2812901002;=;=
2812901003;=;=
2812901004;=;=
2812901005;=;=
2812901006;=;=
2813001001;+;=
2813001002;+;=
2813001003;+;=
2813001004;+;=
2813001005;+;=
2813001006;+;=
2813001007;+;=
2813001008;+;=
2813001009;+;=
2813001010;+;=
2813001011;+;=
2813001012;+;=
2813001013;+;=
2813001014;+;=
2813001015;+;=
2813001016;+;=
2813001017;+;=
2813001018;+;=
2813001019;+;=
2813001020;+;=
2813001021;+;=
2813001022;+;=
2813001023;+;=
2813101001;=;=
2813101002;=;=
2813101003;=;=
2813101004;=;=
2813101005;=;=
2813101006;=;=
2813101007;=;=
2813102001;=;=
2813102002;=;=
2813201001;+;--
2813201002;+;--
2813201003;+;--
2813201004;+;--
2813201005;+;--
2813201006;+;--
2813201007;+;--
2813201008;+;--
2813301001;=;+
2813301002;=;+
2813301003;=;+
2813301004;=;+
2813401001;+;-
2813401002;+;-
2813401003;+;-
2813401004;+;-
2813401005;+;-
2813401006;+;-
2813401007;+;-
2813401008;+;-
2813401009;+;-
2813401010;+;-
2813401011;+;-
2813401012;+;-
2813401014;+;-
2813401015;+;-
2813401017;+;-
2813401018;+;-
2813401019;+;-
2813401020;+;-
2813401021;+;-
2813401022;+;-
2813401023;+;-
2813401024;+;-
2813401025;+;-
2813401026;+;-
2813401027;+;-
2813401028;+;-
2813401029;+;-
2813401030;+;-
2813401031;+;-
2813401032;+;-
2813401033;+;-
2813401034;+;-
2813401035;+;-
2813401036;+;-
2813401037;+;-
2813401038;+;-
2813401039;+;-
2813401040;+;-
2813401041;+;-
2813401042;+;-
2813401043;+;-
2813401044;+;-
2813401045;+;-
2813401046;+;-
2813401047;+;-
2813401048;+;-
2813401049;+;-
2813401050;+;-
2813401051;+;-
2813401052;+;-
2813401053;+;-
2813501001;++;-
2813601001;=;=
2813701001;=;=
2813801001;++;+
2814001001;=;-
2814001002;=;-
2814001003;=;-
2814101001;+;-
2814101002;+;-
2814101003;+;-
2814101004;+;-
2814301001;++;=
2814401001;=;-
2814401002;=;-
2814401003;=;-
2814401004;=;-
2814501001;+;++
2814501002;+;++
2814601001;=;--
2814701001;+;-
2814801001;+;=
2814801002;+;=
2814801003;+;=
2814801004;+;=
2814801005;+;=
2814801006;+;=
2814801007;+;=
2814801008;+;=
2814801009;+;=
2814801010;+;=
2814801011;+;=
2814801012;+;=
2814801013;+;=
2814801014;+;=
2814801015;+;=
2814801016;+;=
2814801017;+;=
2814801018;+;=
2814801019;+;=
2814801020;+;=
2814801021;+;=
2814801022;+;=
2814801023;+;=
2814801024;+;=
2814801025;+;=
2814802001;+;=
2814802002;+;=
2814802003;+;=
2814802004;+;=
2814802005;+;=
2814802006;+;=
2814802007;+;=
2814802008;+;=
2814802009;+;=
2814802010;+;=
2814802011;+;=
2814802012;+;=
2814802013;+;=
2814802014;+;=
2814802015;+;=
2814802016;+;=
2814802017;+;=
2814802018;+;=
2814802019;+;=
2814802020;+;=
2814802021;+;=
2814802022;+;=
2814802023;+;=
2814802024;+;=
2814802025;+;=
2814802026;+;=
2814803001;+;=
2814803002;+;=
2814803003;+;=
2814803005;+;=
2814803006;+;=
2814803007;+;=
2814803008;+;=
2814803009;+;=
2814804001;+;=
2814804002;+;=
2814804003;+;=
2814804004;+;=
2814804005;+;=
2814804006;+;=
2814804007;+;=
2814804008;+;=
2814804009;+;=
2814804010;+;=
2814804011;+;=
2814804012;+;=
2814804013;+;=
2814804014;+;=
2814804015;+;=
2814804016;+;=
2814804017;+;=
2814804018;+;=
2814804019;+;=
2814901001;+;-
2814901002;+;-
2814901003;+;-
2814901004;+;-
2815001001;-;=
2815001002;-;=
2815001003;-;=
2815101001;-;-
2815102001;-;-
2815102002;-;-
2815201001;+;=
2815201002;+;=
2815201003;+;=
2815201004;+;=
2815201005;+;=
2815201006;+;=
2815201007;+;=
2815201008;+;=
2815201009;+;=
2815201010;+;=
2815301001;++;=
2815401001;=;-
2815401002;=;-
2815401003;=;-
2815401004;=;-
2815501001;++;++
2815601001;+;+
2815701001;++;++
2815801001;=;=
2815901001;++;=
2816001001;-;--
2816001002;-;--
2816001003;-;--
2816001004;-;--
2816001005;-;--
2816101001;=;=
2816101002;=;=
2816101003;=;=
2816101004;=;=
2816101005;=;=
2816101006;=;=
2816101007;=;=
2816101008;=;=
2816101009;=;=
2816101010;=;=
2816101011;=;=
2816101012;=;=
2816101013;=;=
2816101014;=;=
2816101015;=;=
2816101016;=;=
2816101017;=;=
2816101018;=;=
2816101019;=;=
2816101020;=;=
2816101021;=;=
2816101022;=;=
2816102001;=;=
2816102002;=;=
2816102003;=;=
2816102004;=;=
2816102005;=;=
2816102006;=;=
2816102007;=;=
2816102008;=;=
2816102009;=;=
2816102010;=;=
2816102011;=;=
2816102012;=;=
2816102013;=;=
2816201001;=;=
2816201002;=;=
2816301001;++;--
2816401001;=;=
2816401002;=;=
2816501001;-;-
2816601001;++;+
2816701001;=;=
2816701002;=;=
2816701003;=;=
2816701004;=;=
2816701005;=;=
2816701006;=;=
2816801001;++;-
2816901001;=;=
2817001001;-;+
2817001002;-;+
2817101001;++;=
2817101002;++;=
2817101003;++;=
2817101004;++;=
2817201001;--;=
2817201002;--;=
2817201003;--;=
2817201004;--;=
2817201005;--;=
2817201006;--;=
2817301001;++;-
2817401001;-;+
2817501001;+;-
2817601001;+;+
2817601002;+;+
2817601003;+;+
2817601004;+;+
2817601005;+;+
2817601006;+;+
2817601007;+;+
2817601008;+;+
2817701001;+;=
2817701002;+;=
2817701003;+;=
2817701004;+;=
2817701005;+;=
2817701006;+;=
2817801001;+;-
2817901001;++;++
2818001001;=;+
2818001002;=;+
2818001003;=;+
2818001004;=;+
2818001005;=;+
2818101001;=;=
2818101002;=;=
2818101003;=;=
2818101004;=;=
2818101005;=;=
2818101006;=;=
2818101007;=;=
2818101008;=;=
2818101009;=;=
2818101010;=;=
2818101011;=;=
2818101012;=;=
2818101013;=;=
2818101014;=;=
2818101015;=;=
2818101016;=;=
2818201001;=;-
2818301001;-;=
2890101001;++;+
2890201001;++;=
2890301001;++;+
2890301002;++;+
2890301003;++;+
2890301004;++;+
2890301005;++;+
2890301006;++;+
2890301007;++;+
2890301008;++;+
2890301009;++;+
2890301010;++;+
2890301011;++;+
2890301012;++;+
2890301013;++;+
2890301014;++;+
2890301015;++;+
2890301016;++;+
2890301017;++;+
2890301018;++;+
2890301019;++;+
2890301020;++;+
2890301021;++;+
2890301022;++;+
2890301023;++;+
2890301024;++;+
2900101001;--;=
2900101002;--;=
2900101003;--;=
2900101004;--;=
2900201001;=;++
2900301001;++;++
2900401001;++;++
2900501001;=;=
2900501002;=;=
2900501003;=;=
2900501004;=;=
2900601001;--;++
2900701001;+;=
2900701002;+;=
2900701003;+;=
2900701004;+;=
2900701005;+;=
2900701006;+;=
2900701007;+;=
2900701008;+;=
2900701009;+;=
2900701010;+;=
2900701011;+;=
2900701012;+;=
2900701013;+;=
2900701014;+;=
2900701015;+;=
2900701016;+;=
2900701017;+;=
2900701018;+;=
2900701019;+;=
2900701020;+;=
2900801001;+;=
2900801002;+;=
2900801003;+;=
2900801004;+;=
2900801006;+;=
2900801007;+;=
2900802001;+;=
2900802003;+;=
2900802004;+;=
2900803001;+;=
2900803002;+;=
2900901001;+;+
2901001001;++;=
2901001002;++;=
2901101001;+;=
2901101002;+;=
2901101003;+;=
2901101004;+;=
2901201001;=;=
2901201002;=;=
2901201003;=;=
2901202001;=;=
2901202002;=;=
2901202003;=;=
2901203001;+;=
2901203002;+;=
2901204001;++;++
2901301001;=;++
2901301002;=;++
2901401001;--;++
2901501001;=;=
2901501002;=;=
2901501003;=;=
2901501004;=;=
2901501005;=;=
2901501006;=;=
2901501007;=;=
2901501008;=;=
2901501009;=;=
2901501010;=;=
2901501011;=;=
2901502001;=;=
2901502002;=;=
2901502003;=;=
2901502004;=;=
2901502005;=;=
2901502006;=;=
2901503001;=;=
2901503002;=;=
2901503003;=;=
2901503004;=;=
2901503005;=;=
2901503006;=;=
2901503007;=;=
2901504001;=;=
2901504002;=;=
2901505004;++;=
2901506002;+;++
2901506003;+;++
2901601001;++;+
2901701001;=;++
2901701002;=;++
2901701003;=;++
2901702001;=;++
2901702002;=;++
2901703001;=;++
2901801001;++;++
2901801002;++;++
2901901001;++;+
2902001001;=;--
2902001002;=;--
2902001003;=;--
2902101001;++;+
2902201001;++;+
2902301001;+;-
2902301002;+;-
2902401001;--;++
2902501001;++;+
2902501002;++;+
2902501003;++;+
2902501004;++;+
2902501005;++;+
2902502001;++;+
2902502002;++;+
2902502003;++;+
2902502004;++;+
2902502005;++;+
2902502006;++;+
2902502007;++;+
2902502008;++;+
2902502009;++;+
2902502010;++;+
2902502011;++;+
2902502012;++;+
2902502013;++;+
2902502014;++;+
2902502015;++;+
2902502016;++;+
2902502017;++;+
2902502018;++;+
2902503001;=;=
2902503002;=;=
2902503003;=;=
2902503004;=;=
2902503005;=;=
2902503006;=;=
2902503007;=;=
2902503008;=;=
2902503009;=;=
2902601001;+;+
2902701001;--;-
2902701002;--;-
2902801001;++;--
2902901001;--;++
2903001001;+;+
2903101001;++;--
2903101002;++;--
2903201001;=;=
2903201002;=;=
2903201003;=;=
2903201004;=;=
2903201005;=;=
2903301001;=;++
2903401001;++;+
2903501001;-;++
2903501002;-;++
2903601001;++;=
2903701001;--;++
2903801001;++;=
2903801002;++;=
2903801003;++;=
2903801004;++;=
2903801005;++;=
2903801006;++;=
2903802001;-;+
2903802003;-;+
2903802004;-;+
2903802005;-;+
2903802006;-;+
2903802007;-;+
2903802008;-;+
2903802009;-;+
2903901001;--;=
2903901002;--;=
2904001001;++;-
2904001002;++;-
2904101001;++;--
2904101002;++;--
2904101003;++;--
2904201001;+;+
2904201002;+;+
2904201003;+;+
2904202001;+;+
2904202002;+;+
2904202003;+;+
2904203001;+;+
2904203002;+;+
2904203003;+;+
2904203004;+;+
2904204001;+;+
2904204002;+;+
2904204003;+;+
2904301001;++;=
2904301002;++;=
2904401001;++;=
2904501001;=;--
2904501002;=;--
2904601001;++;--
2904601002;++;--
2904701001;++;++
2904801001;++;++
2904801002;++;++
2904901001;++;++
2904901002;++;++
2904902001;++;++
2905001001;+;+
2905101001;+;+
2905101002;+;+
2905101003;+;+
2905101004;+;+
2905101005;+;+
2905101006;+;+
2905101007;+;+
2905101008;+;+
2905101009;+;+
2905101010;+;+
2905101011;+;+
2905101012;+;+
2905101013;+;+
2905101014;+;+
2905101015;+;+
2905102001;+;+
2905102002;+;+
2905102003;+;+
2905102004;+;+
2905102005;+;+
2905102006;+;+
2905102007;+;+
2905102008;+;+
2905102009;+;+
2905102010;+;+
2905102011;+;+
2905102012;+;+
2905102013;+;+
2905102014;+;+
2905103001;+;=
2905103002;+;=
2905103003;+;=
2905103004;+;=
2905103005;+;=
2905103006;+;=
2905201001;++;++
2905301001;--;++
2905401001;+;++
2905401002;+;++
2905401003;+;++
2905401004;+;++
2905401005;+;++
2905401006;+;++
2905401007;+;++
2905401008;+;++
2905401009;+;++
2905401010;+;++
2905401011;+;++
2905401012;+;++
2905401013;+;++
2905401014;+;++
2905401015;+;++
2905401016;+;++
2905401017;+;++
2905401018;+;++
2905401019;+;++
2905401020;+;++
2905401021;+;++
2905401022;+;++
2905401023;+;++
2905401024;+;++
2905401025;+;++
2905401026;+;++
2905402001;+;++
2905402002;+;++
2905402003;+;++
2905402004;+;++
2905402005;+;++
2905402006;+;++
2905403001;+;++
2905403002;+;++
2905403003;+;++
2905403004;+;++
2905403005;+;++
2905403006;+;++
2905501001;++;=
2905601001;++;--
2905701001;--;++
2905801001;--;++
2905901001;-;++
2905901002;-;++
2906001001;--;++
2906101001;++;++
2906201001;++;+
2906301001;=;+
2906401001;--;++
2906501001;++;++
2906601001;++;=
2906701001;-;++
2906701002;-;++
2906701003;-;++
2906701004;-;++
2906702001;++;+
2906702002;++;+
2906702003;++;+
2906702004;++;+
2906702005;++;+
2906702006;++;+
2906702007;++;+
2906702008;++;+
2906702009;++;+
2906702010;++;+
2906702011;++;+
2906702012;++;+
2906702013;++;+
2906702014;++;+
2906702015;++;+
2906702016;++;+
2906702017;++;+
2906702018;++;+
2906702019;++;+
2906702020;++;+
2906702021;++;+
2906702022;++;+
2906702023;++;+
2906702024;++;+
2906702025;++;+
2906702026;++;+
2906702027;++;+
2906702028;++;+
2906702029;++;+
2906702030;++;+
2906702031;++;+
2906702032;++;+
2906702033;++;+
2906702034;++;+
2906702035;++;+
2906702036;++;+
2906702037;++;+
2906702038;++;+
2906702039;++;+
2906702040;++;+
2906702041;++;+
2906702042;++;+
2906702043;++;+
2906702044;++;+
2906702045;++;+
2906702046;++;+
2906702047;++;+
2906702048;++;+
2906702049;++;+
2906702050;++;+
2906702051;++;+
2906703001;+;--
2906703002;+;--
2906703003;+;--
2906704001;=;--
2906704003;=;--
2906704004;=;--
2906704006;=;--
2906704007;=;--
2906704008;=;--
2906704009;=;--
2906704010;=;--
2906704011;=;--
2906704012;=;--
2906704013;=;--
2906704014;=;--
2906704015;=;--
2906705001;=;--
2906705002;=;--
2906705003;=;--
2906706001;+;=
2906706002;+;=
2906706003;+;=
2906706004;+;=
2906706005;+;=
2906706006;+;=
2906706007;+;=
2906706008;+;=
2906706009;+;=
2906706010;+;=
2906706011;+;=
2906706012;+;=
2906706013;+;=
2906706015;+;=
2906706016;+;=
2906706017;+;=
2906706018;+;=
2906706019;+;=
2906706020;+;=
2906706021;+;=
2906706022;+;=
2906706023;+;=
2906706024;+;=
2906706025;+;=
2906706026;+;=
2906706027;+;=
2906706028;+;=
2906706029;+;=
2906706030;+;=
2906706031;+;=
2906706032;+;=
2906706033;+;=
2906706034;+;=
2906706035;+;=
2906706036;+;=
2906706037;+;=
2906706038;+;=
2906706039;+;=
2906706040;+;=
2906706041;+;=
2906706042;+;=
2906706043;+;=
2906706044;+;=
2906706045;+;=
2906706046;+;=
2906706047;+;=
2906706048;+;=
2906707001;+;=
2906707002;+;=
2906707003;+;=
2906707004;+;=
2906707005;+;=
2906707006;+;=
2906707008;+;=
2906707009;+;=
2906707010;+;=
2906707011;+;=
2906707012;+;=
2906707013;+;=
2906707014;+;=
2906707015;+;=
2906707016;+;=
2906707017;+;=
2906707018;+;=
2906707019;+;=
2906707020;+;=
2906707021;+;=
2906707022;+;=
2906707023;+;=
2906707025;+;=
2906707026;+;=
2906707027;+;=
2906707028;+;=
2906707029;+;=
2906707030;+;=
2906707031;+;=
2906707032;+;=
2906707033;+;=
2906707034;+;=
2906707035;+;=
2906707037;+;=
2906707039;+;=
2906707040;+;=
2906707041;+;=
2906707042;+;=
2906707043;+;=
2906707044;+;=
2906707045;+;=
2906707046;+;=
2906707047;+;=
2906707048;+;=
2906707049;+;=
2906707050;+;=
2906707051;+;=
2906707052;+;=
2906707053;+;=
2906707054;+;=
2906707055;+;=
2906707056;+;=
2906707057;+;=
2906707058;+;=
2906707059;+;=
2906707060;+;=
2906707061;+;=
2906707062;+;=
2906707064;+;=
2906707065;+;=
2906707066;+;=
2906707067;+;=
2906707068;+;=
2906707069;+;=
2906707070;+;=
2906707071;+;=
2906707072;+;=
2906707073;+;=
2906707074;+;=
2906707075;+;=
2906707076;+;=
2906707077;+;=
2906707078;+;=
2906707079;+;=
2906707080;+;=
2906707081;+;=
2906707082;+;=
2906707083;+;=
2906707085;+;=
2906707086;+;=
2906707087;+;=
2906707088;+;=
2906707089;+;=
2906707090;+;=
2906707091;+;=
2906707092;+;=
2906707093;+;=
2906707094;+;=
2906707095;+;=
2906708001;+;=
2906708002;+;=
2906708003;+;=
2906708004;+;=
2906708005;+;=
2906708006;+;=
2906708007;+;=
2906708008;+;=
2906708009;+;=
2906708010;+;=
2906708011;+;=
2906708012;+;=
2906708013;+;=
2906708014;+;=
2906708015;+;=
2906708016;+;=
2906708017;+;=
2906708018;+;=
2906708019;+;=
2906708020;+;=
2906708021;+;=
2906708022;+;=
2906708023;+;=
2906708024;+;=
2906708025;+;=
2906708026;+;=
2906708027;+;=
2906708028;+;=
2906708029;+;=
2906708030;+;=
2906708031;+;=
2906708032;+;=
2906708033;+;=
2906708034;+;=
2906708035;+;=
2906708036;+;=
2906708037;+;=
2906708039;+;=
2906708040;+;=
2906708041;+;=
2906708042;+;=
2906708043;+;=
2906708044;+;=
2906708045;+;=
2906708046;+;=
2906708047;+;=
2906708048;+;=
2906708049;+;=
2906708050;+;=
2906708051;+;=
2906708052;+;=
2906708053;+;=
2906708054;+;=
2906708055;+;=
2906708056;+;=
2906708057;+;=
2906708058;+;=
2906708059;+;=
2906708060;+;=
2906708061;+;=
2906708062;+;=
2906708063;+;=
2906708064;+;=
2906708065;+;=
2906708066;+;=
2906708067;+;=
2906708068;+;=
2906708069;+;=
2906708070;+;=
2906709001;++;++
2906709002;++;++
2906709003;++;++
2906709004;++;++
2906709005;++;++
2906709006;++;++
2906709007;++;++
2906709008;++;++
2906709009;++;++
2906709010;++;++
2906709011;++;++
2906709012;++;++
2906709013;++;++
2906709014;++;++
2906709015;++;++
2906709016;++;++
2906709017;++;++
2906709018;++;++
2906709019;++;++
2906709020;++;++
2906709021;++;++
2906709022;++;++
2906709023;++;++
2906709024;++;++
2906709025;++;++
2906709026;++;++
2906709027;++;++
2906709028;++;++
2906709029;++;++
2906709030;++;++
2906709031;++;++
2906709032;++;++
2906709033;++;++
2906709034;++;++
2906709036;++;++
2906709037;++;++
2906709038;++;++
2906709039;++;++
2906709040;++;++
2906709041;++;++
2906709042;++;++
2906709043;++;++
2906709044;++;++
2906709045;++;++
2906709046;++;++
2906709047;++;++
2906709048;++;++
2906709049;++;++
2906709050;++;++
2906709051;++;++
2906709052;++;++
2906709053;++;++
2906709055;++;++
2906709056;++;++
2906709057;++;++
2906709058;++;++
2906709059;++;++
2906709062;++;++
2906709063;++;++
2906709064;++;++
2906709065;++;++
2906709067;++;++
2906709068;++;++
2906709070;++;++
2906709075;++;++
2906709076;++;++
2906709077;++;++
2906709078;++;++
2906709079;++;++
2906709080;++;++
2906709082;++;++
2906709083;++;++
2906710001;+;--
2906710002;+;--
2906710003;+;--
2906710004;+;--
2906710005;+;--
2906710006;+;--
2906710007;+;--
2906710008;+;--
2906710009;+;--
2906710010;+;--
2906710011;+;--
2906710012;+;--
2906710013;+;--
2906710014;+;--
2906710015;+;--
2906710016;+;--
2906710017;+;--
2906710018;+;--
2906710019;+;--
2906710020;+;--
2906710021;+;--
2906710022;+;--
2906710023;+;--
2906710024;+;--
2906710026;+;--
2906710027;+;--
2906710028;+;--
2906710029;+;--
2906710030;+;--
2906710031;+;--
2906710032;+;--
2906710033;+;--
2906710034;+;--
2906710035;+;--
2906710036;+;--
2906710037;+;--
2906710038;+;--
2906710039;+;--
2906710040;+;--
2906710041;+;--
2906710042;+;--
2906710043;+;--
2906710044;+;--
2906710045;+;--
2906710046;+;--
2906710047;+;--
2906710048;+;--
2906710049;+;--
2906710050;+;--
2906710051;+;--
2906710052;+;--
2906710053;+;--
2906710054;+;--
2906710055;+;--
2906710056;+;--
2906710057;+;--
2906710058;+;--
2906710059;+;--
2906710060;+;--
2906710061;+;--
2906710062;+;--
2906710063;+;--
2906710064;+;--
2906710065;+;--
2906710066;+;--
2906710067;+;--
2906710068;+;--
2906710069;+;--
2906710070;+;--
2906710071;+;--
2906710072;+;--
2906710073;+;--
2906710074;+;--
2906711001;+;=
2906711002;+;=
2906711003;+;=
2906711004;+;=
2906711005;+;=
2906711006;+;=
2906711007;+;=
2906711008;+;=
2906711009;+;=
2906711010;+;=
2906711011;+;=
2906711012;+;=
2906711013;+;=
2906801001;=;++
2906801002;=;++
2906801003;=;++
2906801004;=;++
2906801005;=;++
2906801006;=;++
2906901001;+;=
2906901002;+;=
2906901003;+;=
2906901004;+;=
2906901005;+;=
2906901006;+;=
2906901007;+;=
2906901008;+;=
2906901009;+;=
2906901010;+;=
2906901011;+;=
2906901012;+;=
2906901013;+;=
2906901014;+;=
2906901015;+;=
2906901016;+;=
2906901017;+;=
2906901018;+;=
2906901019;+;=
2906901020;+;=
2906901021;+;=
2906901022;+;=
2906901023;+;=
2906901024;+;=
2906901025;+;=
2906901026;+;=
2906901027;+;=
2906901028;+;=
2906901029;+;=
2906901030;+;=
2906901031;+;=
2906901032;+;=
2906901033;+;=
2906901034;+;=
2906901035;+;=
2906901036;+;=
2906901037;+;=
2906901038;+;=
2906901039;+;=
2906901040;+;=
2906901041;+;=
2906901042;+;=
2906902001;++;++
2906902002;++;++
2906902003;++;++
2906902004;++;++
2906902005;++;++
2906902006;++;++
2906902007;++;++
2906902008;++;++
2906902009;++;++
2906902010;++;++
2906902011;++;++
2906902012;++;++
2906902013;++;++
2906902014;++;++
2906902015;++;++
2906902016;++;++
2906902017;++;++
2906902018;++;++
2906902019;++;++
2906903001;+;=
2906903002;+;=
2906903003;+;=
2906903004;+;=
2906903005;+;=
2906903006;+;=
2906903007;+;=
2906903008;+;=
2906904001;+;=
2906904002;+;=
2906904003;+;=
2906904004;+;=
2906904005;+;=
2906904006;+;=
2906904007;+;=
2907001001;=;++
2907001002;=;++
2907001003;=;++
2907001004;=;++
2907001005;=;++
2907001006;=;++
2907001007;=;++
2907001008;=;++
2907001009;=;++
2907001010;=;++
2907001011;=;++
2907001012;=;++
2907001013;=;++
2907001014;=;++
2907001015;=;++
2907001016;=;++
2907001017;=;++
2907001018;=;++
2907001019;=;++
2907001020;=;++
2907001021;=;++
2907001022;=;++
2907001023;=;++
2907001024;=;++
2907001025;=;++
2907001026;=;++
2907001027;=;++
2907001028;=;++
2907101001;+;=
2907201001;-;++
2907201002;-;++
2907301001;=;++
2907301002;=;++
2907401001;++;--
2907501001;=;=
2907501002;=;=
2907501003;=;=
2907501004;=;=
2907501005;=;=
2907501006;=;=
2907501007;=;=
2907501008;=;=
2907501009;=;=
2907501010;=;=
2907601001;+;=
2907601002;+;=
2907701001;--;++
2907901001;++;+
2907901002;++;+
2907901003;++;+
2908001001;=;=
2908001002;=;=
2908001003;=;=
2908001004;=;=
2908001005;=;=
2908002001;=;=
2908002002;=;=
2908101001;--;++
2908201001;+;=
2908201002;+;=
2908201003;+;=
2908201004;+;=
2908201005;+;=
2908201006;+;=
2908201007;+;=
2908201008;+;=
2908201009;+;=
2908201010;+;=
2908201011;+;=
2908201012;+;=
2908201013;+;=
2908201014;+;=
2908201015;+;=
2908201016;+;=
2908201017;+;=
2908201018;+;=
2908201019;+;=
2908201020;+;=
2908201021;+;=
2908201022;+;=
2908201023;+;=
2908201024;+;=
2908201025;+;=
2908301001;++;+
2908302001;++;+
2908401001;=;+
2908401002;=;+
2908401003;=;+
2908402001;=;+
2908402002;=;+
2908402003;=;+
2908402004;=;+
2908402005;=;+
2908402006;=;+
2908402007;=;+
2908402008;=;+
2908402009;=;+
2908402010;=;+
2908403001;=;+
2908403002;=;+
2908403003;=;+
2908403004;=;+
2908403005;=;+
2908403006;=;+
2908403007;=;+
2908404001;=;+
2908404002;=;+
2908404003;=;+
2908404004;=;+
2908405001;=;+
2908405002;=;+
2908405004;=;+
2908405005;=;+
2908501001;++;++
2908601001;++;--
2908701001;=;++
2908801001;++;=
2908801002;++;=
2908901001;++;++
2908901002;++;++
2908901003;++;++
2909001001;++;=
2909101001;--;=
2909101002;--;=
2909101003;--;=
2909102001;--;=
2909102002;--;=
2909102003;--;=
2909103001;=;=
2909103002;=;=
2909201001;++;--
2909301001;++;=
2909301002;++;=
2909401001;=;=
2909401002;=;=
2909401003;=;=
2909401004;=;=
2909401005;=;=
2909401006;=;=
2909401007;=;=
2909401008;=;=
2909401009;=;=
2909401010;=;=
2909401011;=;=
2909401012;=;=
2909401013;=;=
2909401014;=;=
2909401015;=;=
2909401016;=;=
2909401017;=;=
2909402001;=;=
2909402002;=;=
2909402003;=;=
2909402004;=;=
2909402005;=;=
2909402006;=;=
2909402007;=;=
2909402008;=;=
2909402009;=;=
2909403001;+;=
2909403002;+;=
2909403003;+;=
2909403004;+;=
2909403005;+;=
2909403006;+;=
2909403007;+;=
2909403008;+;=
2909403009;+;=
2909403010;+;=
2909403011;+;=
2909403012;+;=
2909403013;+;=
2909403014;+;=
2909404001;=;+
2909404002;=;+
2909404003;=;+
2909404004;=;+
2909404005;=;+
2909404006;=;+
2909405001;--;-
2909501001;=;=
2909501002;=;=
2909601001;++;--
2909601002;++;--
2909701001;++;--
2909701002;++;--
2909701003;++;--
2909701004;++;--
2909801001;++;++
2909901001;++;++
2910001001;++;--
2910001002;++;--
2990101001;+;=
2990101002;+;=
2990101003;+;=
2990101004;+;=
2990101005;+;=
2990101006;+;=
2990101007;+;=
2990101008;+;=
2990101009;+;=
2990101010;+;=
2990101011;+;=
2990101012;+;=
2990101013;+;=
2990101014;+;=
2990101015;+;=
2990101016;+;=
2990101017;+;=
2990101018;+;=
2990101019;+;=
2990101020;+;=
2990101021;+;=
2990101022;+;=
2990101023;+;=
2990101024;+;=
2990101025;+;=
2990101026;+;=
2990101027;+;=
2990101028;+;=
2990101029;+;=
2990101030;+;=
2990101031;+;=
2990101032;+;=
2990101033;+;=
2990101034;+;=
2990101035;+;=
2990101036;+;=
2990101037;+;=
2990101038;+;=
2990101039;+;=
2990101040;+;=
2990101041;+;=
2990101042;+;=
2990101043;+;=
2990201001;++;++
2990201002;++;++
2990201003;++;++
2990301001;++;++
2990401001;++;++
3000101001;++;=
3000101002;++;=
3000101003;++;=
3000102001;=;++
3000102002;=;++
3000102003;=;++
3000201001;=;--
3000201002;=;--
3000201003;=;--
3000201004;=;--
3000201005;=;--
3000201006;=;--
3000201007;=;--
3000201008;=;--
3000201009;=;--
3000201010;=;--
3000201011;=;--
3000201012;=;--
3000301001;+;=
3000301002;+;=
3000301003;+;=
3000301004;+;=
3000301005;+;=
3000301006;+;=
3000301007;+;=
3000301008;+;=
3000301009;+;=
3000301010;+;=
3000301011;+;=
3000301012;+;=
3000301013;+;=
3000301014;+;=
3000301015;+;=
3000301016;+;=
3000301017;+;=
3000301018;+;=
3000301019;+;=
3000301020;+;=
3000301021;+;=
3000301022;+;=
3000301023;+;=
3000301024;+;=
3000301025;+;=
3000301026;+;=
3000301027;+;=
3000301028;+;=
3000301029;+;=
3000301030;+;=
3000401001;--;-
3000501001;-;+
3000501002;-;+
3000501003;-;+
3000501004;-;+
3000501005;-;+
3000501006;-;+
3000501007;-;+
3000501008;-;+
3000501009;-;+
3000501010;-;+
3000501011;-;+
3000501012;-;+
3000501013;-;+
3000501014;-;+
3000501015;-;+
3000501016;-;+
3000501017;-;+
3000501018;-;+
3000501019;-;+
3000501020;-;+
3000501021;-;+
3000501022;-;+
3000501023;-;+
3000501024;-;+
3000501025;-;+
3000501026;-;+
3000601001;++;++
3000701001;=;--
3000701002;=;--
3000701003;=;--
3000701004;=;--
3000701005;=;--
3000701006;=;--
3000701007;=;--
3000701008;=;--
3000801001;=;=
3000801002;=;=
3000801003;=;=
3000801004;=;=
3000801005;=;=
3000801006;=;=
3000801007;=;=
3000801008;=;=
3000801009;=;=
3000801010;=;=
3000801011;=;=
3000801012;=;=
3000801013;=;=
3000801014;=;=
3000801015;=;=
3000801016;=;=
3000801017;=;=
3000801018;=;=
3000901001;=;--
3000901002;=;--
3000901003;=;--
3000901004;=;--
